,country,points,price,variety
71320,Spain,91,100,Red Blend
71321,US,91,50,Pinot Noir
71322,Italy,91,75,Nebbiolo
71323,France,87,32,Chardonnay
71324,Argentina,87,11,Torrontés
71325,Spain,87,20,Albariño
71326,Germany,87,16,Spätburgunder
71327,France,87,18,Malbec
71328,Israel,87,45,Cabernet Sauvignon
71329,Argentina,87,16,Malbec
71330,Spain,87,36,Tempranillo
71331,Italy,87,,Nebbiolo
71332,Germany,87,16,Elbling
71333,Italy,87,70,Nebbiolo
71334,Argentina,87,15,Malbec
71335,Germany,87,13,Riesling
71336,Italy,87,40,Nebbiolo
71337,Australia,87,65,Pinot Noir
71338,France,87,15,Gros Manseng
71339,Germany,87,16,Riesling
71340,Germany,87,28,Riesling
71341,Italy,87,25,Nebbiolo
71342,Argentina,87,12,Malbec
71343,France,87,20,Sauvignon Blanc
71344,France,87,25,Chardonnay
71345,France,87,32,Chardonnay
71346,US,87,65,Petite Sirah
71347,Spain,87,13,Tempranillo
71348,Argentina,87,22,Malbec
71349,Australia,87,20,Pinot Noir
71350,US,87,18,Sangiovese
71351,Argentina,87,17,Malbec
71352,France,87,30,Champagne Blend
71353,France,88,30,Rosé
71354,France,88,26,Rosé
71355,France,88,18,Gros and Petit Manseng
71356,France,88,15,Gamay
71357,France,88,16,Malbec-Merlot
71358,France,88,17,Malbec
71359,France,88,14,White Blend
71360,US,88,,Mourvèdre
71361,US,88,25,Bordeaux-style Red Blend
71362,France,88,12,Gamay
71363,France,88,32,Pinot Gris
71364,France,88,24,Pinot Gris
71365,France,88,34,Riesling
71366,US,88,30,Cabernet Sauvignon
71367,US,88,24,Rosé
71368,Italy,88,38,Sangiovese
71369,France,88,17,Picpoul
71370,US,88,30,Merlot
71371,US,88,12,Sangiovese
71372,Chile,88,19,Sauvignon Blanc
71373,US,88,12,Chardonnay
71374,US,88,12,White Blend
71375,US,88,20,Syrah
71376,US,88,42,Pinot Noir
71377,Portugal,88,20,Alvarinho
71378,US,88,37,White Blend
71379,Italy,88,29,Sangiovese
71380,US,88,15,Chardonnay
71381,US,88,25,Sparkling Blend
71382,US,88,35,Red Blend
71383,France,95,,Bordeaux-style Red Blend
71384,France,95,,Bordeaux-style White Blend
71385,US,95,130,Cabernet Sauvignon
71386,France,94,,Bordeaux-style Red Blend
71387,France,94,,Bordeaux-style White Blend
71388,France,94,,Bordeaux-style Red Blend
71389,US,94,100,Chardonnay
71390,France,94,,Bordeaux-style Red Blend
71391,France,94,,Bordeaux-style Red Blend
71392,France,94,35,Bordeaux-style Red Blend
71393,France,94,,Bordeaux-style White Blend
71394,Spain,94,30,Syrah
71395,Italy,94,65,Aglianico
71396,US,94,55,Bordeaux-style Red Blend
71397,Argentina,94,65,Malbec
71398,US,94,175,Cabernet Sauvignon
71399,US,94,80,Cabernet Sauvignon
71400,France,94,111,Rhône-style Red Blend
71401,France,94,89,Bordeaux-style Red Blend
71402,France,94,,Bordeaux-style White Blend
71403,France,94,,Bordeaux-style White Blend
71404,France,94,,Bordeaux-style White Blend
71405,France,94,,Bordeaux-style White Blend
71406,France,94,,Bordeaux-style Red Blend
71407,US,94,70,Chardonnay
71408,US,94,52,Pinot Noir
71409,Portugal,94,80,Port
71410,US,94,70,Rhône-style Red Blend
71411,US,94,50,Cabernet Sauvignon-Syrah
71412,France,94,,Bordeaux-style Red Blend
71413,Spain,89,17,Red Blend
71414,Spain,89,11,Tempranillo
71415,Portugal,89,,Port
71416,Argentina,89,50,Red Blend
71417,US,89,39,Red Blend
71418,Spain,89,70,Garnacha
71419,Argentina,89,11,Malbec
71420,Germany,89,125,Pinot Noir
71421,France,89,14,Rhône-style White Blend
71422,France,89,19,Bordeaux-style Red Blend
71423,Portugal,89,60,Port
71424,France,89,,Bordeaux-style Red Blend
71425,France,89,,Bordeaux-style Red Blend
71426,France,89,21,Bordeaux-style Red Blend
71427,France,89,,Bordeaux-style Red Blend
71428,France,89,,Bordeaux-style Red Blend
71429,France,89,13,Bordeaux-style Red Blend
71430,France,89,25,Bordeaux-style Red Blend
71431,France,89,42,Bordeaux-style Red Blend
71432,France,89,57,Rhône-style Red Blend
71433,Australia,89,18,Shiraz
71434,Argentina,89,68,Malbec
71435,Argentina,89,45,Chardonnay
71436,US,89,20,Bordeaux-style Red Blend
71437,Germany,89,70,Riesling
71438,US,87,45,Cabernet Franc
71439,Italy,87,15,Schiava
71440,Italy,87,13,Pinot Grigio
71441,France,87,18,Sparkling Blend
71442,France,87,20,Chenin Blanc
71443,Italy,87,18,Pinot Nero
71444,France,87,16,Melon
71445,France,87,17,Chenin Blanc
71446,France,87,30,Sauvignon Blanc
71447,Spain,87,16,White Blend
71448,US,87,30,Mourvèdre
71449,Italy,87,30,Turbiana
71450,US,87,44,Chardonnay
71451,Uruguay,87,60,Red Blend
71452,Italy,87,13,Garganega
71453,Portugal,87,9,Alvarinho
71454,US,87,14,Red Blend
71455,US,87,59,Tempranillo
71456,US,87,50,Pinot Noir
71457,Portugal,87,14,Alicante Bouschet
71458,Italy,87,12,Pinot Nero
71459,Italy,87,12,Pinot Grigio
71460,Italy,87,12,Sauvignon Blanc
71461,US,87,20,Pinot Noir
71462,Italy,87,20,Schiava
71463,US,87,50,Pinot Noir
71464,Italy,87,19,Falanghina
71465,Portugal,87,11,Portuguese White
71466,Portugal,87,8,Portuguese Red
71467,Italy,87,20,Müller-Thurgau
71468,US,89,35,Cabernet Sauvignon
71469,US,89,50,Cabernet Sauvignon
71470,Germany,89,23,Riesling
71471,Spain,89,9,Garnacha
71472,US,89,42,Pinot Noir
71473,France,89,46,Rosé
71474,Spain,89,45,Tempranillo
71475,US,89,58,Chardonnay
71476,Germany,89,23,Riesling
71477,US,89,23,Cabernet Sauvignon
71478,Chile,89,20,Cabernet Sauvignon
71479,US,89,22,Pinot Noir
71480,Austria,89,,Sauvignon Blanc
71481,Chile,89,13,Sauvignon Blanc
71482,US,89,18,Zinfandel
71483,US,89,35,Pinot Noir
71484,Italy,89,35,Chardonnay
71485,US,89,25,Syrah
71486,Chile,89,20,Carmenère
71487,Chile,89,24,Red Blend
71488,US,89,30,Cabernet-Syrah
71489,Spain,89,9,Garnacha
71490,US,89,16,Primitivo
71491,US,89,32,Mourvèdre
71492,US,89,21,Zinfandel
71493,Italy,87,20,Chardonnay
71494,US,87,25,Cabernet Sauvignon
71495,Austria,87,18,Gewürztraminer
71496,US,86,27,Rhône-style White Blend
71497,US,86,55,Cabernet Sauvignon
71498,US,86,40,Bordeaux-style Red Blend
71499,US,86,44,Cabernet Sauvignon
71500,France,86,13,Bordeaux-style Red Blend
71501,Italy,86,21,Chardonnay
71502,New Zealand,86,12,Pinot Noir
71503,France,86,23,Bordeaux-style Red Blend
71504,France,86,15,Bordeaux-style Red Blend
71505,France,86,,Bordeaux-style Red Blend
71506,France,86,,Bordeaux-style Red Blend
71507,Italy,86,,Red Blend
71508,Austria,86,19,Red Blend
71509,Chile,86,9,Sauvignon Blanc
71510,Austria,86,15,Zweigelt
71511,New Zealand,86,9,Sauvignon Blanc
71512,US,86,30,Sangiovese
71513,US,86,42,Syrah
71514,Chile,86,12,Sauvignon Blanc
71515,Chile,86,13,Sauvignon Blanc
71516,Italy,86,11,Red Blend
71517,Italy,86,16,Nero di Troia
71518,Australia,86,20,Sauvignon Blanc
71519,Italy,86,17,Red Blend
71520,Italy,86,16,"Corvina, Rondinella, Molinara"
71521,Austria,86,25,Cabernet Sauvignon
71522,New Zealand,86,22,Sauvignon Blanc
71523,France,87,10,Rosé
71524,Spain,87,14,Tempranillo
71525,France,87,15,Rhône-style White Blend
71526,US,87,75,Cabernet Franc
71527,US,87,20,Zinfandel
71528,US,87,24,Sauvignon Blanc
71529,Greece,87,17,Moschofilero
71530,Italy,87,78,Nebbiolo
71531,France,87,22,Bordeaux-style Red Blend
71532,France,87,15,Bordeaux-style Red Blend
71533,France,87,20,Bordeaux-style Red Blend
71534,France,87,17,Bordeaux-style Red Blend
71535,France,87,15,Bordeaux-style Red Blend
71536,France,87,20,Bordeaux-style Red Blend
71537,France,87,16,Bordeaux-style Red Blend
71538,France,87,19,Bordeaux-style Red Blend
71539,France,87,20,Rosé
71540,France,87,13,Rosé
71541,France,87,32,Bordeaux-style Red Blend
71542,France,87,10,Bordeaux-style Red Blend
71543,France,87,19,Rosé
71544,US,87,15,Pinot Noir
71545,US,87,15,Rosé
71546,US,87,14,Rosé
71547,US,87,39,Bordeaux-style Red Blend
71548,US,87,25,Cabernet Sauvignon
71549,US,87,18,Malbec
71550,France,87,20,Rhône-style Red Blend
71551,Spain,86,10,Tempranillo
71552,France,86,10,Bordeaux-style Red Blend
71553,US,85,45,Cabernet Sauvignon
71554,Austria,85,,Zweigelt
71555,US,85,18,Merlot
71556,France,85,15,White Blend
71557,Italy,85,13,Verdicchio
71558,US,85,23,Rhône-style Red Blend
71559,Italy,85,9,Montepulciano
71560,Italy,85,15,Red Blend
71561,Chile,85,11,Shiraz
71562,France,85,,Pinot Blanc
71563,US,85,25,Pinot Noir
71564,US,85,15,Riesling
71565,US,85,13,Riesling
71566,Italy,85,11,Red Blend
71567,France,85,13,Sparkling Blend
71568,France,85,18,Gewürztraminer
71569,US,88,40,Chardonnay
71570,Argentina,88,12,Pinot Noir
71571,US,88,75,Cabernet Sauvignon
71572,US,88,35,Pinot Noir
71573,US,88,30,Chardonnay
71574,Argentina,88,13,Cabernet Sauvignon-Malbec
71575,US,88,15,Merlot
71576,US,88,60,Cabernet Sauvignon
71577,US,88,30,Riesling
71578,US,88,28,Sauvignon Blanc
71579,Argentina,88,12,Torrontés
71580,France,88,29,Pinot Noir
71581,Italy,88,22,Red Blend
71582,Italy,88,20,Red Blend
71583,Australia,88,26,Zinfandel
71584,Italy,88,20,Red Blend
71585,Italy,88,32,Glera
71586,France,88,20,Chardonnay
71587,Italy,88,55,Red Blend
71588,Spain,88,18,Tempranillo
71589,US,88,28,Rhône-style Red Blend
71590,US,88,28,Petite Sirah
71591,Australia,88,18,Tempranillo
71592,France,90,,Chardonnay
71593,US,90,25,Cabernet Sauvignon
71594,Italy,90,50,Red Blend
71595,US,90,30,Syrah
71596,Italy,90,75,Red Blend
71597,France,90,28,Chardonnay
71598,France,90,25,Chardonnay
71599,Italy,90,30,Pinot Grigio
71600,US,90,50,Pinot Noir
71601,Spain,90,51,Sparkling Blend
71602,US,90,38,Sparkling Blend
71603,US,90,23,Merlot
71604,US,90,30,Tempranillo
71605,US,90,85,Cabernet Sauvignon
71606,Italy,90,22,Red Blend
71607,US,90,24,Chardonnay
71608,US,90,28,Cabernet Sauvignon
71609,US,90,38,Sparkling Blend
71610,US,90,48,Bordeaux-style Red Blend
71611,Spain,90,31,Tinta de Toro
71612,US,90,56,Chardonnay
71613,US,90,65,Pinot Noir
71614,US,90,36,Pinot Noir
71615,US,90,24,Pinot Noir
71616,Chile,83,25,Pinot Noir
71617,US,83,19,Pinot Noir
71618,Chile,83,16,Cabernet Sauvignon
71619,US,83,20,Zinfandel
71620,US,83,23,Riesling
71621,Chile,83,10,Red Blend
71622,US,83,12,Sauvignon Blanc
71623,US,83,12,Chardonnay
71624,Chile,83,10,Pinot Noir
71625,US,83,20,Viognier
71626,France,83,13,Rosé
71627,Spain,83,15,Garnacha Blanca
71628,Chile,83,12,White Blend
71629,Chile,83,10,Rosé
71630,Spain,83,10,Verdejo
71631,France,83,11,Rosé
71632,Italy,83,15,Inzolia
71633,Chile,83,18,Chardonnay
71634,Chile,83,13,Sauvignon Blanc
71635,Chile,83,9,Merlot
71636,France,83,14,Sparkling Blend
71637,France,82,,Rosé
71638,Spain,82,32,Tempranillo Blend
71639,Chile,82,16,Sauvignon Blanc
71640,Chile,82,17,Chardonnay
71641,Chile,82,8,Red Blend
71642,US,82,25,Chardonnay
71643,France,82,14,Sparkling Blend
71644,France,82,14,Rosé
71645,France,82,16,Rosé
71646,France,93,65,Champagne Blend
71647,US,93,60,Zinfandel
71648,Argentina,93,32,Malbec
71649,Italy,93,130,Sangiovese Grosso
71650,Italy,93,67,Sangiovese Grosso
71651,Italy,93,60,Sangiovese Grosso
71652,Italy,93,60,Sangiovese Grosso
71653,France,93,,Bordeaux-style Red Blend
71654,France,93,,Bordeaux-style Red Blend
71655,Italy,93,90,Sangiovese Grosso
71656,US,93,90,Cabernet Sauvignon
71657,Italy,93,160,Sangiovese Grosso
71658,Italy,93,65,Sangiovese Grosso
71659,Italy,93,125,Sangiovese Grosso
71660,France,93,,Chardonnay
71661,Italy,93,259,Sangiovese Grosso
71662,US,93,75,Cabernet Sauvignon
71663,Italy,93,140,Sangiovese Grosso
71664,US,86,25,Malbec
71665,Argentina,86,18,Torrontés
71666,US,86,30,Malbec
71667,Chile,86,13,Sauvignon Blanc
71668,US,86,32,Cabernet Sauvignon
71669,US,86,18,Viognier
71670,Italy,86,16,White Blend
71671,US,86,16,Viognier
71672,US,86,42,Cabernet Franc
71673,US,86,34,Red Blend
71674,US,86,46,G-S-M
71675,US,86,28,Zinfandel
71676,Italy,86,19,White Blend
71677,France,86,17,Malbec
71678,US,86,32,Sauvignon Blanc
71679,France,86,9,Rosé
71680,France,86,,Chenin Blanc
71681,Chile,86,17,Sauvignon Blanc
71682,US,86,30,Cabernet Sauvignon
71683,US,86,40,Cabernet Sauvignon
71684,US,86,24,Merlot
71685,US,86,28,G-S-M
71686,Italy,86,19,Pinot Grigio
71687,New Zealand,86,23,Pinot Noir
71688,US,86,15,Cabernet Sauvignon
71689,US,86,31,Cabernet Sauvignon
71690,France,86,14,Gamay
71691,Spain,86,8,Sparkling Blend
71692,US,86,35,Pinot Noir
71693,France,86,17,Rhône-style Red Blend
71694,Italy,86,25,Red Blend
71695,Spain,86,13,Sparkling Blend
71696,Italy,86,28,Sangiovese
71697,US,86,29,Zinfandel
71698,US,86,15,Bordeaux-style Red Blend
71699,Italy,86,30,Nebbiolo
71700,Chile,86,12,Red Blend
71701,Spain,86,14,Sparkling Blend
71702,US,86,22,Shiraz
71703,France,86,14,Rosé
71704,France,86,15,Gamay
71705,US,86,30,Chardonnay
71706,US,86,21,Champagne Blend
71707,France,86,12,White Blend
71708,Chile,86,15,Cabernet Sauvignon
71709,Austria,86,25,Sparkling Blend
71710,US,86,34,Zinfandel
71711,Italy,86,32,Sangiovese
71712,Italy,86,20,Nebbiolo
71713,Italy,86,27,Sangiovese
71714,Italy,86,14,Red Blend
71715,Chile,86,10,Red Blend
71716,Chile,86,10,Malbec
71717,Italy,94,92,Cabernet Sauvignon
71718,Spain,93,50,Bordeaux-style Red Blend
71719,US,93,65,Chardonnay
71720,Italy,93,80,White Blend
71721,US,93,45,Syrah
71722,US,93,28,Chardonnay
71723,US,93,35,Malbec
71724,Italy,93,55,Nerello Mascalese
71725,Austria,93,28,Grüner Veltliner
71726,US,93,30,Syrah
71727,US,93,43,Bordeaux-style Red Blend
71728,France,93,90,Rosé
71729,Austria,93,,Grüner Veltliner
71730,US,93,75,Cabernet Sauvignon
71731,US,93,19,Viognier
71732,US,93,49,Cabernet Sauvignon
71733,US,93,60,Bordeaux-style Red Blend
71734,US,93,40,Chardonnay
71735,US,93,70,Pinot Noir
71736,Austria,93,,Sauvignon Blanc
71737,Austria,93,32,Riesling
71738,Spain,93,55,Tempranillo
71739,US,93,65,Bordeaux-style Red Blend
71740,Austria,93,,Grüner Veltliner
71741,Austria,93,40,Riesling
71742,Austria,93,,Riesling
71743,Austria,93,57,Grüner Veltliner
71744,Italy,93,48,Merlot
71745,US,93,100,Cabernet Sauvignon
71746,US,93,60,Cabernet Sauvignon
71747,US,90,35,Red Blend
71748,US,90,36,Pinot Noir
71749,France,90,77,Champagne Blend
71750,US,90,35,Cabernet Sauvignon
71751,US,90,19,Chardonnay
71752,US,90,32,Rhône-style Red Blend
71753,Portugal,90,15,Portuguese Red
71754,Italy,90,16,Vernaccia
71755,Italy,90,15,Sangiovese
71756,US,90,55,Pinot Noir
71757,Chile,90,20,Merlot
71758,US,90,50,Merlot
71759,US,90,55,Bordeaux-style Red Blend
71760,US,90,45,Red Blend
71761,US,90,80,Cabernet Sauvignon
71762,US,90,56,Pinot Noir
71763,Chile,90,21,Carignan
71764,Australia,90,23,Cabernet Sauvignon-Shiraz
71765,US,90,18,Pinot Noir
71766,US,90,80,Red Blend
71767,Germany,90,18,Riesling
71768,Italy,90,45,Aglianico
71769,Italy,90,18,Red Blend
71770,US,90,30,Viognier
71771,US,90,28,Pinot Noir
71772,Italy,90,,Aglianico
71773,US,90,45,Pinot Noir
71774,US,90,70,Pinot Noir
71775,Spain,90,18,Tempranillo
71776,US,90,29,Syrah
71777,France,90,25,Rosé
71778,France,90,22,Rosé
71779,France,90,35,Rosé
71780,US,90,50,Pinot Noir
71781,US,90,20,Chardonnay
71782,US,90,42,Grenache
71783,Spain,90,18,Viura
71784,France,90,21,Rosé
71785,France,90,24,Rosé
71786,France,90,15,Rosé
71787,France,90,20,Rosé
71788,US,90,26,Rosé
71789,US,90,95,Cabernet Sauvignon
71790,Austria,90,14,Grüner Veltliner
71791,US,90,185,Bordeaux-style Red Blend
71792,US,90,30,Syrah
71793,Austria,90,21,Blaufränkisch
71794,US,90,29,Sparkling Blend
71795,Italy,90,16,Sauvignon
71796,Austria,90,14,Red Blend
71797,New Zealand,90,20,Riesling
71798,Austria,90,27,Grüner Veltliner
71799,Argentina,90,25,Malbec
71800,US,90,50,Cabernet Sauvignon
71801,US,90,45,Sparkling Blend
71802,Argentina,90,30,Malbec
71803,US,90,20,Sauvignon Blanc
71804,Spain,90,30,Tempranillo
71805,Italy,90,20,Kerner
71806,US,90,24,Rosé
71807,France,90,20,Rosé
71808,US,90,25,Riesling
71809,US,90,15,Riesling
71810,Israel,90,13,Red Blend
71811,South Africa,90,20,Riesling
71812,US,90,19,Riesling
71813,Slovenia,90,25,Sauvignonasse
71814,Turkey,90,40,Kalecik Karasi
71815,Croatia,90,18,Teran
71816,US,90,14,Riesling
71817,France,90,25,Red Blend
71818,France,90,22,Rosé
71819,New Zealand,90,20,Sauvignon Blanc
71820,Spain,90,31,Sparkling Blend
71821,US,90,18,Rosé
71822,Argentina,90,22,Malbec
71823,Argentina,90,35,Malbec
71824,Argentina,90,35,Malbec
71825,South Africa,90,22,Chenin Blanc
71826,US,90,15,Rosé
71827,US,90,60,Malbec
71828,Italy,90,59,Greco
71829,US,90,55,Rhône-style Red Blend
71830,Italy,90,31,Aglianico
71831,US,90,17,Rosé
71832,France,90,25,Rosé
71833,New Zealand,90,28,Sauvignon Blanc
71834,Italy,90,27,Fiano
71835,US,90,16,Riesling
71836,Italy,90,19,Greco
71837,France,93,,Bordeaux-style Red Blend
71838,France,93,,Bordeaux-style Red Blend
71839,France,93,,Bordeaux-style Red Blend
71840,France,92,,Bordeaux-style Red Blend
71841,France,92,,Bordeaux-style Red Blend
71842,France,92,,Bordeaux-style Red Blend
71843,France,92,,Bordeaux-style Red Blend
71844,France,92,,Bordeaux-style Red Blend
71845,France,92,,Bordeaux-style Red Blend
71846,France,92,,Bordeaux-style Red Blend
71847,France,92,,Bordeaux-style Red Blend
71848,France,91,,Bordeaux-style Red Blend
71849,France,91,,Bordeaux-style Red Blend
71850,France,91,,Bordeaux-style Red Blend
71851,France,91,,Bordeaux-style Red Blend
71852,France,91,,Bordeaux-style Red Blend
71853,France,91,,Bordeaux-style Red Blend
71854,France,91,,Bordeaux-style Red Blend
71855,France,90,,Bordeaux-style Red Blend
71856,France,90,,Bordeaux-style Red Blend
71857,France,90,,Bordeaux-style Red Blend
71858,France,90,,Bordeaux-style Red Blend
71859,France,90,,Bordeaux-style Red Blend
71860,France,90,,Bordeaux-style Red Blend
71861,France,90,,Bordeaux-style Red Blend
71862,France,90,,Bordeaux-style Red Blend
71863,France,90,50,Bordeaux-style Red Blend
71864,France,90,,Bordeaux-style Red Blend
71865,France,89,,Bordeaux-style Red Blend
71866,US,83,17,Chardonnay
71867,Spain,83,20,Prieto Picudo
71868,France,83,14,Bordeaux-style White Blend
71869,France,83,13,Bordeaux-style Red Blend
71870,France,83,15,Bordeaux-style Red Blend
71871,Argentina,83,13,Pinot Noir
71872,Argentina,83,13,Malbec
71873,France,83,20,Bordeaux-style Red Blend
71874,US,83,17,Syrah
71875,Argentina,83,12,Malbec
71876,Argentina,83,12,Chardonnay
71877,Spain,83,8,Moscato
71878,Spain,83,21,Garnacha
71879,US,83,15,Zinfandel
71880,US,85,12,Merlot
71881,Spain,85,11,Tempranillo Blend
71882,Argentina,85,14,Chardonnay
71883,Spain,85,12,Tempranillo-Garnacha
71884,Italy,85,17,Montepulciano
71885,Italy,85,23,Frappato
71886,Australia,85,15,Riesling
71887,US,85,16,Riesling
71888,Italy,85,20,Lambrusco
71889,US,85,16,Merlot
71890,Spain,85,14,Garnacha
71891,US,85,13,Riesling
71892,US,85,16,Cabernet Franc
71893,US,85,14,Riesling
71894,Italy,85,,White Blend
71895,France,85,10,Bordeaux-style White Blend
71896,Italy,85,10,Nerello Mascalese
71897,France,85,,Cabernet Franc
71898,US,85,11,Chardonnay
71899,US,85,10,Sauvignon Blanc
71900,Portugal,85,90,Port
71901,US,85,60,Cabernet Sauvignon
71902,US,85,30,Cabernet Sauvignon
71903,Argentina,85,16,Malbec
71904,France,93,,Champagne Blend
71905,France,93,100,Champagne Blend
71906,France,93,,Chardonnay
71907,France,93,300,Champagne Blend
71908,France,93,100,Champagne Blend
71909,France,93,,Champagne Blend
71910,US,92,75,Pinot Noir
71911,US,92,28,Merlot
71912,France,92,70,Champagne Blend
71913,US,92,86,Cabernet Sauvignon
71914,US,92,28,Cabernet Sauvignon
71915,US,92,18,Sauvignon Blanc
71916,France,92,84,Chardonnay
71917,US,92,75,Cabernet Sauvignon
71918,US,92,32,Riesling
71919,France,92,,Chardonnay
71920,US,92,50,Cabernet Sauvignon
71921,US,92,40,Pinot Noir
71922,France,89,24,Bordeaux-style Red Blend
71923,Italy,89,,Syrah
71924,Australia,89,17,Viognier-Marsanne
71925,France,89,38,Bordeaux-style Red Blend
71926,US,89,20,Chardonnay
71927,US,89,65,Pinot Noir
71928,Italy,89,18,Red Blend
71929,US,89,32,Pinot Noir
71930,Italy,89,24,Red Blend
71931,US,89,26,Cabernet Sauvignon
71932,Australia,89,30,Cabernet Sauvignon
71933,US,89,39,Syrah
71934,Australia,89,39,Shiraz
71935,US,89,50,Bordeaux-style Red Blend
71936,France,89,23,Bordeaux-style Red Blend
71937,France,89,14,Pinot Blanc
71938,Italy,89,50,Sangiovese
71939,Italy,89,14,Sangiovese
71940,Italy,89,28,Sangiovese
71941,Italy,89,90,Sangiovese
71942,Italy,89,20,Red Blend
71943,Italy,89,30,Red Blend
71944,France,89,27,Pinot Noir
71945,US,89,18,Pinot Noir
71946,Italy,89,23,Sangiovese
71947,US,89,22,Chardonnay
71948,Italy,89,17,Red Blend
71949,Italy,89,75,Red Blend
71950,France,89,20,Pinot Noir
71951,US,89,18,Red Blend
71952,Greece,87,35,Chardonnay
71953,Greece,87,18,White Blend
71954,Greece,87,25,Mandilaria
71955,Italy,87,32,Nebbiolo
